Voice_mean,Voice_std,Voice_min,Voice_max,Voice_fft0,Voice_fft1,Voice_fft2,Voice_fft3,Voice_fft4,Acceleration X_mean,Acceleration X_std,Acceleration X_min,Acceleration X_max,Acceleration X_fft0,Acceleration X_fft1,Acceleration X_fft2,Acceleration X_fft3,Acceleration X_fft4,Acceleration Y_mean,Acceleration Y_std,Acceleration Y_min,Acceleration Y_max,Acceleration Y_fft0,Acceleration Y_fft1,Acceleration Y_fft2,Acceleration Y_fft3,Acceleration Y_fft4,Acceleration Z_mean,Acceleration Z_std,Acceleration Z_min,Acceleration Z_max,Acceleration Z_fft0,Acceleration Z_fft1,Acceleration Z_fft2,Acceleration Z_fft3,Acceleration Z_fft4,Gyro X_mean,Gyro X_std,Gyro X_min,Gyro X_max,Gyro X_fft0,Gyro X_fft1,Gyro X_fft2,Gyro X_fft3,Gyro X_fft4,Gyro Y_mean,Gyro Y_std,Gyro Y_min,Gyro Y_max,Gyro Y_fft0,Gyro Y_fft1,Gyro Y_fft2,Gyro Y_fft3,Gyro Y_fft4,Gyro Z_mean,Gyro Z_std,Gyro Z_min,Gyro Z_max,Gyro Z_fft0,Gyro Z_fft1,Gyro Z_fft2,Gyro Z_fft3,Gyro Z_fft4,Temperature_mean,Temperature_std,Temperature_min,Temperature_max,Temperature_fft0,Temperature_fft1,Temperature_fft2,Temperature_fft3,Temperature_fft4,label,speed_start,speed_end,Speed_Range
1418.4123257520175,476.8984306813143,0.0,2928.0,1933296.0,11817.185857400313,25735.591869660864,29089.18849124346,33699.06682655611,0.030917094644167288,0.9420912850983832,-11.38,11.42,42.13999999999999,39.77145423933386,29.277026735642657,19.066466285366403,8.791013499149626,-0.021261922230374174,0.92412645571821,-6.23,8.13,28.979999999999976,8.592970601369057,0.540664797148242,11.779791864161236,19.210557900018156,9.837146001467351,0.9709925630784774,0.36,19.03,13408.03,40.88216855650676,21.6133205084213,23.734547818545927,35.799671246617784,-0.027600880410858394,1.6118478832044194,-11.88,10.46,37.619999999999976,42.31590056177648,19.756809996580387,58.80285338189583,10.981082977806858,0.04268525311812182,2.782916437348779,-21.04,20.51,58.18000000000005,135.61659412043198,127.1780532513128,77.82610570270654,142.16272043569828,-0.08615553925165079,3.218053924374209,-17.3,14.58,117.43000000000002,29.401936535170915,68.55974607945687,71.50062770933613,35.61329514377788,23.640220102714597,4.600215865773714,17.3,27.5,32221.620000000003,3872.426821983531,1205.0438054999734,788.2115353698798,972.2952128290792,scracth,40.0,50.0,40.0_50.0
1401.3880048959609,303.36228851584633,501.0,2337.0,1144934.0,16200.23685915839,6895.265462561691,21383.121181897295,12060.753691087379,-0.012668298653610771,0.016191294823835824,-0.08,0.04,10.350000000000001,0.9098206342334447,0.6227813407110798,0.18299623314198987,0.26353585451318906,-0.004541003671970624,0.01832832870897858,-0.06,0.06,3.7100000000000004,2.670762095404629,1.2359169838171218,0.4129801938367665,1.3400815945980715,9.794785801713587,0.02540702962941207,9.7,9.88,8002.339999999999,6.048301579562386,2.6776576906037968,0.21204041109939256,1.6035670808281766,-0.03429620563035496,0.04037189901900579,-0.17,0.1,28.020000000000007,5.332852371829637,2.3628281140433907,1.7902841288772244,0.8329721933524253,-0.003439412484700123,0.04855608185983439,-0.18,0.15,2.8100000000000005,2.865848564963224,0.2319193295642982,0.855996478933868,2.442648936517917,0.00022031823745410003,0.04461120417798222,-0.19,0.14,0.1799999999999996,7.21189561848101,1.7614523185814466,1.266606999778452,1.5479549243706863,23.484651162790698,4.782217817378628,16.69,27.39,19186.96,2281.1731804252167,1150.017268572046,13.08032747012151,565.0772091089635,singlecutlong,40.0,50.0,40.0_50.0
1397.0268948655257,468.06472162377764,0.0,2928.0,2285536.0,25658.179470993757,29818.38968628103,12475.668896666743,35463.117036990494,0.09017726161369194,2.8986256173919416,-35.05,41.46,147.52999999999997,177.10418853727512,81.57221883749159,38.65428451739099,53.350626812371935,-0.11092909535452321,4.007251845334998,-51.97,39.78,181.4799999999999,152.4280029900985,141.1319028499877,170.57763171466812,137.71864311401566,9.8115097799511,3.413143978199429,-27.6,39.15,16051.630000000001,178.1589649332278,168.0526145593105,59.92121097351826,149.78349176583447,0.12756723716381416,8.684839216904034,-92.95,106.59,208.70000000000005,545.6505263344968,564.85307296147,185.1020007275187,549.5166001735512,-0.09303789731051346,15.0935512266602,-192.79,174.42,152.20999999999987,402.1712556062798,433.12138721348185,150.26314839257955,385.38325115963113,-0.14138753056234718,7.119430656952837,-57.85,47.0,231.31,313.7912161369711,291.143287597442,205.91443513140788,318.9661929818871,24.325776283618584,5.042792377218294,16.7,28.54,39796.97,4771.885765534372,2457.894110112912,461.7643086205637,1215.2436530293912,singlecutshort,40.0,50.0,40.0_50.0
1417.9552457813647,349.52079790164896,0.0,2857.0,1932673.0,9910.148610561204,15808.099541457445,4676.694499143931,3695.7948951160806,-0.0023844460748349244,0.04170741949558577,-0.11,0.13,3.2500000000000018,20.604469905135577,20.942239284438493,14.509802067867476,5.036968302110654,-0.009236977256052825,0.02540943459343891,-0.12,0.05,12.59,11.21846138502518,8.153354289605666,5.476745532651641,2.7763283616314745,9.80505502567865,0.024621431190370538,9.73,9.89,13364.29,3.4857197380126803,6.183050398859914,3.766838659204873,1.1409394526620553,0.04040352164343359,0.11269485631815418,-0.3,0.54,55.07,80.39941936605207,26.484457812343962,18.836657437025302,20.254658735059706,-0.007982391782831989,0.0523038667868171,-0.24,0.19,10.879999999999999,19.49555021179214,8.962124585546887,6.091512797680733,4.9491811732086735,-0.015685986793837123,0.183141321540027,-0.79,0.82,21.379999999999995,13.411580476074194,28.641454932142217,19.838480720150052,3.8013585170393123,25.835157740278795,5.254016919833823,15.25,28.68,35213.32000000001,3293.904289583652,2746.7498154817386,1840.9371046642764,844.0866632674263,twocutlong,40.0,50.0,40.0_50.0
1431.2457212713937,443.8259403115465,0.0,2928.0,2341518.0,32267.0131060862,7805.156059192306,20478.209859253675,19112.275782973276,0.04249388753056235,0.48628250574178644,-3.26,4.49,69.52,55.646769289579986,16.77964932397897,21.152562778607695,14.708561513919925,0.0177078239608802,0.7529632188956444,-5.61,4.71,28.97,39.26750576891425,33.51357498676043,33.04721243542219,26.78849651907043,9.824590464547677,0.7350336492518877,0.35,15.49,16073.030000000002,60.96843254651688,56.52106262059013,14.727118948675603,53.300770717308026,0.05915647921760391,1.3377850988197915,-12.87,14.22,96.78,67.98187498714512,85.88171054004178,69.0463193448049,83.40680834878859,0.08135085574572128,2.7832488266294977,-21.0,24.88,133.08999999999997,46.656636679677725,62.76344015786368,136.20165467443633,46.37229410168318,-0.015299511002444987,2.687472516859487,-14.85,14.64,25.02999999999998,20.412727965727793,24.673177861609112,61.47679412805804,32.70029689033485,24.09838019559902,5.208489321006673,16.32,28.38,39424.95,4934.68102058209,2547.699293166653,368.7047402988656,1253.2599841625001,twocutshort,40.0,50.0,40.0_50.0
1426.3832518337408,437.54625511758263,0.0,2928.0,2333563.0,11769.851530307124,16810.520638721497,22398.079390494102,8493.337499993868,-0.03850244498777506,0.575856453154342,-5.18,9.0,62.989999999999995,37.10101086183706,39.25564746311993,36.418043079595044,26.037616313015242,0.0331479217603912,0.6735648912433975,-5.56,5.28,54.23000000000001,20.258483686514804,12.926127010581341,65.85263965984655,28.130274515191175,9.822585574572127,0.7613896232054351,2.46,20.92,16069.75,13.784987986272723,6.6437090579365154,7.816620061261304,10.344969662812632,0.06359413202933985,1.1217194675486144,-9.33,8.81,104.03999999999998,25.65371180797061,41.12270585830444,112.14732453372558,30.722807250786243,-0.07581907090464547,2.3805208387235726,-21.84,26.74,124.03999999999999,65.47151855925304,58.37606011619843,83.44285985073182,91.49612997894681,0.020562347188264038,3.0568754405154888,-17.17,16.34,33.64000000000003,25.076276874141826,26.341229616732495,8.712048164622393,29.77945433250416,24.530122249388754,4.95890268884918,17.12,28.75,40131.28,4675.821215148192,2454.935841792695,337.517118592703,1214.9651410225358,warped,40.0,50.0,40.0_50.0
1418.2197802197802,422.973666022396,0.0,2928.0,2323044.0,9638.628945917535,9824.05487510879,26977.677063861825,25838.878838123986,-0.14117216117216116,0.4200272895449585,-1.99,1.3,231.24,163.17897363419073,99.19619970619404,4.9473832190341716,54.10965732119892,0.009609279609279608,0.23073322360585485,-1.06,1.07,15.740000000000002,28.358732836391916,7.8277489053358345,3.616634104940494,8.653153861284132,9.791465201465202,0.20448136174096768,8.97,11.07,16038.42,24.912696815109115,16.047629984684843,5.081189024189231,10.091933662468719,-0.04390109890109891,0.41475147535767576,-1.49,1.92,71.91,65.02840043301636,19.314812082628826,35.938891672492254,4.276152990333275,-0.007551892551892552,1.0114022963492424,-4.91,5.29,12.369999999999997,20.574653863452323,14.348856767854373,1.534822111778594,26.449484303485722,0.026001221001220994,0.8896476604282556,-3.18,3.62,42.59000000000001,33.47424762495273,12.017947464389874,4.8685658093737745,6.736168269564666,24.755757020757017,4.145449865292033,18.24,28.47,40549.92999999999,3998.7639280075255,1911.0940097327361,373.3648677194643,958.759407449451,healthynotchlong,50.0,60.0,50.0_60.0
1389.7374847374847,355.0983776725313,315.0,2426.0,2276390.0,14105.679961985079,33046.021010474826,7945.5702187231955,30901.942728460344,-0.207014652014652,0.37676268804970825,-1.89,1.29,339.09000000000003,134.6088739675335,69.19121409625032,5.701243951568054,37.89850627661162,-0.0013369963369963345,0.19720571184089777,-1.24,0.9,2.1899999999999995,24.624115299118046,4.853954400985388,1.9759953118021587,3.4646385905676826,9.779517704517705,0.18034277325364675,8.62,10.77,16018.849999999999,26.000142584166234,9.360022027256496,2.801793067073198,14.015914276426747,-0.013589743589743592,0.43211373338060516,-1.9,2.01,22.26,104.14866255719649,64.15154257398673,12.898056165608748,34.959077276378856,0.024884004884004888,0.957013736471655,-4.78,5.26,40.760000000000005,31.514599011365792,16.952562914181133,24.150397501916622,33.68484136384331,0.0189010989010989,1.2108505224744177,-6.07,5.38,30.96,40.60996677323008,6.120920907245641,14.293585009193368,8.288599283672868,24.321446886446886,4.701398817046108,17.51,27.98,39838.53,4479.674038219376,2277.1762196838763,205.96582911437048,1139.670045470528,healthynotchshort,50.0,60.0,50.0_60.0
1404.8455433455433,432.7795531085166,0.0,2928.0,2301137.0,22513.21960471544,18655.49620216597,23927.966193616405,16530.518059610116,-0.14683150183150187,0.41635362269317977,-1.87,1.45,240.51,151.40991175988393,85.55560238770678,8.256244365888964,37.88563924976213,0.009401709401709401,0.22309622435317744,-1.42,1.24,15.400000000000002,12.443046211497585,11.42866799034959,5.152753092864548,7.335748851349334,9.788626373626373,0.21735114387550916,8.61,10.96,16033.77,20.389859361018697,10.761543152172308,3.4498339794303563,7.422589854195898,-0.02540293040293041,0.3911982500706306,-1.26,1.57,41.61,102.74285875631293,49.461243811446174,28.607519124266915,19.228864479854344,0.012161172161172164,1.011383724773441,-4.72,6.42,19.91999999999999,21.87664294435668,6.3491744864861985,19.268108451478184,12.95567214757291,0.03537851037851038,0.9799385478613413,-3.85,4.07,57.949999999999996,33.54997339292902,21.04689452617809,3.270291878361555,10.27211672080357,24.582557997558,4.6406745529572895,17.78,28.56,40266.23,4470.047715074365,2168.6086952029677,277.89010688553464,1083.59024946387,healthyscracth,50.0,60.0,50.0_60.0
1413.5866910866912,343.920754628008,304.0,2333.0,2315455.0,24122.771336238868,3002.9633728997273,13262.256362043358,17120.48731878392,-0.20068376068376068,0.375562609452896,-1.89,1.24,328.72,128.26947563915013,67.67001726810341,6.471211149208977,28.250193703214023,0.003241758241758241,0.21552203463627195,-1.12,0.97,5.3100000000000005,19.234756498263877,7.192090450459994,4.305890283877868,1.5912305584719133,9.788192918192918,0.17623392130064824,9.0,10.62,16033.059999999998,14.326466037070963,9.43274304720115,9.026999838385825,3.0646643982211694,-0.015592185592185595,0.41470952481895695,-2.23,1.6,25.54,104.01532233625929,61.40288373154348,18.137126294198303,31.975987046621167,-0.0015506715506715492,0.9368763408035367,-5.02,4.93,2.5399999999999956,25.198889302087775,7.456933529942656,17.959460698821207,18.80733570021085,0.033400488400488405,1.4256436027632866,-6.21,6.85,54.70999999999999,35.618250744163284,28.435779175224106,8.91121825386964,10.197040577950787,24.365604395604397,4.671592256110921,17.6,27.97,39910.86,4458.531021275755,2254.5750912120343,192.86794653384098,1126.4087101126063,healthysinglecutlong,50.0,60.0,50.0_60.0
1420.9358974358975,377.89180176285805,135.0,2927.0,2327493.0,36726.12050542506,28101.891654919476,32898.77504685808,50792.13875715933,-0.1997985347985348,0.38143728692436063,-1.88,1.5,327.27,129.21288714881177,68.2431310379317,4.031804192561235,27.59379213118435,0.008687423687423687,0.2221911610844558,-1.43,1.16,14.230000000000002,20.336978118791706,14.526434250340698,4.286990456237618,7.257539164346138,9.781068376068376,0.20144749441184656,8.5,11.07,16021.39,16.414526561292643,13.050635055514752,0.7389243593346545,5.867508900631809,-0.009829059829059825,0.39638518665649375,-1.39,1.73,16.099999999999998,109.17478764715247,47.884076967717434,15.028145099921787,33.83935601236731,0.008919413919413925,0.9858319863696833,-6.24,7.08,14.610000000000003,12.956864206600063,3.5890177026146115,12.87610601031854,21.26792051237751,0.026672771672771673,1.0357911118927197,-3.54,3.71,43.690000000000005,31.481366361823643,29.967569994113816,2.2767035075992994,18.756832665124428,24.39918192918193,4.759467456164741,17.49,28.06,39965.86,4541.783028353699,2296.5843466206197,210.69274814139996,1148.3287361240943,healthysinglecutshort,50.0,60.0,50.0_60.0
1431.7313797313798,375.30861684723055,0.0,2681.0,2345176.0,48819.569337535824,25878.174806008672,13441.211082099879,16472.5554179833,-0.17278388278388276,0.3813600312563825,-1.9,1.37,283.02,141.08206272470449,63.425943428588994,12.424445200926568,27.553865551291036,0.001263736263736267,0.22968322941964792,-1.4,1.41,2.070000000000001,23.67380839118903,11.196453780332632,6.870993568047775,2.780993193721961,9.79032967032967,0.18979621160651325,8.73,10.68,16036.56,15.245897132664815,4.711000281309566,8.253244302748914,3.637123298969348,-0.03851648351648352,0.38895707194836776,-1.13,1.49,63.09000000000001,99.41482324564059,49.473585429400636,14.611931938948612,24.660625235908142,-0.017576312576312578,0.9737333207566261,-5.55,4.42,28.790000000000003,11.254385603099141,22.856862052190966,9.186786584456996,10.369966294031313,0.03292429792429792,0.9528644856908718,-3.49,3.8,53.93000000000001,38.43430833422623,28.073390448896955,2.111004087985357,15.389780860579162,24.62252136752137,4.7181029852534975,17.67,28.62,40331.69,4457.555462786182,2336.639023775343,300.603825638981,1163.555026380753,healthytwocutlong,50.0,60.0,50.0_60.0
